video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,is_closed_manual,manual_source
33,154,5.16353082942097,0.1435916395330256,0.1283807853857676,0.1359862124593966,1,1,244,145,151,150,1,selfrec_closed_interval
33,155,5.197060250391236,0.1612239248309862,0.1303116748146812,0.1457677998228337,1,1,244,145,151,150,1,selfrec_closed_interval
33,156,5.230589671361503,0.1399073140228706,0.1399073140228706,0.1399073140228706,1,1,244,145,151,150,1,selfrec_closed_interval
33,157,5.264119092331768,0.1399073140228706,0.1399073140228706,0.1399073140228706,1,1,244,145,151,150,1,selfrec_closed_interval
33,158,5.297648513302034,0.1399073140228706,0.1338361212611483,0.1368717176420094,1,1,244,145,151,150,1,selfrec_closed_interval
33,159,5.331177934272301,0.1399073140228706,0.1362229885127156,0.1380651512677931,1,1,244,145,151,150,1,selfrec_closed_interval
33,160,5.364707355242566,0.1394766078968045,0.1400517658753828,0.1397641868860936,1,1,244,145,151,150,1,selfrec_closed_interval
33,161,5.3982367762128325,0.1334589426846774,0.1303116748146812,0.1318853087496793,1,1,244,145,151,150,1,selfrec_closed_interval
33,162,5.431766197183099,0.1516018336884738,0.1521739130434782,0.1518878733659761,1,1,244,145,151,150,1,selfrec_closed_interval
33,163,5.465295618153364,0.1551163474973166,0.1303116748146812,0.1427140111559989,1,1,244,145,151,150,1,selfrec_closed_interval
33,164,5.498825039123631,0.1547039684951536,0.1303116748146812,0.1425078216549174,1,1,244,145,151,150,1,selfrec_closed_interval
33,165,5.532354460093897,0.1394766078968045,0.1304347826086956,0.13495569525275,1,1,244,145,151,150,1,selfrec_closed_interval
33,166,5.565883881064162,0.1654061125500108,0.1303116748146812,0.147858893682346,1,1,244,145,151,150,1,selfrec_closed_interval
33,167,5.599413302034429,0.1338361212611483,0.1303116748146812,0.1320738980379148,1,1,244,145,151,150,1,selfrec_closed_interval
33,168,5.632942723004695,0.1394766078968045,0.1135191570939296,0.1264978824953671,1,1,244,145,151,150,1,selfrec_closed_interval
33,169,5.666472143974961,0.1338361212611483,0.128269487915908,0.1310528045885281,1,1,244,145,151,150,1,selfrec_closed_interval
33,170,5.700001564945227,0.1399073140228706,0.1303116748146812,0.1351094944187759,1,1,244,145,151,150,1,selfrec_closed_interval
33,171,5.733530985915493,0.1626111454416565,0.1304347826086956,0.1465229640251761,1,1,244,145,151,150,1,selfrec_closed_interval
33,172,5.767060406885759,0.1334589426846774,0.1303116748146812,0.1318853087496793,1,1,244,145,151,150,1,selfrec_closed_interval
33,173,5.800589827856025,0.1334589426846774,0.1248916334427255,0.1291752880637015,1,1,244,145,151,150,1,selfrec_closed_interval
33,174,5.834119248826291,0.1338361212611483,0.1303116748146812,0.1320738980379148,1,1,244,145,151,150,1,selfrec_closed_interval
33,175,5.867648669796557,0.1394766078968045,0.1339625586634097,0.136719583280107,1,1,244,145,151,150,1,selfrec_closed_interval
33,176,5.901178090766823,0.1465548294564838,0.1362229885127156,0.1413889089845997,1,1,244,145,151,150,1,selfrec_closed_interval
33,177,5.9347075117370895,0.1399073140228706,0.1304347826086956,0.1351710483157831,1,1,244,145,151,150,1,selfrec_closed_interval
33,178,5.968236932707355,0.1621105453336672,0.1338361212611483,0.1479733332974077,1,1,244,145,151,150,1,selfrec_closed_interval
33,179,6.001766353677621,0.1703374041190565,0.1589268199315015,0.164632112025279,1,1,244,145,151,150,1,selfrec_closed_interval
33,180,6.035295774647887,0.1338361212611483,0.1338361212611483,0.1338361212611483,1,1,244,145,151,150,1,selfrec_closed_interval
33,181,6.068825195618153,0.1394766078968045,0.1362229885127156,0.13784979820476,1,1,244,145,151,150,1,selfrec_closed_interval
33,182,6.10235461658842,0.1555547337302618,0.1303116748146812,0.1429332042724715,1,1,244,145,151,150,1,selfrec_closed_interval
33,183,6.135884037558685,0.1764225809642671,0.1248916334427255,0.1506571072034963,1,1,244,145,151,150,1,selfrec_closed_interval
33,184,6.169413458528951,0.173259238501113,0.1737488997529083,0.1735040691270107,1,1,244,145,151,150,1,selfrec_closed_interval
33,185,6.202942879499218,0.2002917601766227,0.1737488997529083,0.1870203299647655,1,1,244,145,151,150,1,selfrec_closed_interval
33,186,6.236472300469483,0.1577824937079317,0.1737488997529083,0.16576569673042,1,1,245,148,125,125,1,selfrec_closed_interval
33,187,6.270001721439749,0.1577824937079317,0.1520302872837948,0.1549063904958632,1,1,245,148,125,125,1,selfrec_closed_interval
33,188,6.303531142410016,0.1334589426846774,0.1764225809642671,0.1549407618244723,1,1,245,148,125,125,1,selfrec_closed_interval
33,189,6.337060563380281,0.1334589426846774,0.1765892505645752,0.1550240966246263,1,1,245,148,125,125,1,selfrec_closed_interval
33,190,6.370589984350548,0.1759253847117281,0.1737488997529083,0.1748371422323182,1,1,245,148,125,125,0,
33,191,6.404119405320814,0.1954675122220219,0.1737488997529083,0.1846082059874651,1,1,245,148,125,125,0,
33,192,6.437648826291079,0.2541314146735451,0.2270383141878593,0.2405848644307022,1,1,245,148,125,125,0,
33,193,6.471178247261346,0.2428527953069822,0.2263393743686269,0.2345960848378045,1,1,245,148,125,125,0,
33,194,6.504707668231612,0.2391304347826087,0.2171861246911354,0.228158279736872,1,1,245,148,125,125,0,
33,195,6.5382370892018775,0.238095238095238,0.251621176408434,0.244858207251836,1,1,245,148,125,125,0,
33,196,6.571766510172144,0.3095238095238095,0.2753537416140702,0.2924387755689399,1,1,245,148,125,125,0,
33,197,6.60529593114241,0.2951498084442171,0.2530877597803469,0.274118784112282,1,1,245,148,125,125,0,
33,198,6.638825352112676,0.2857142857142857,0.2716072492423523,0.278660767478319,1,1,245,148,125,125,0,
33,199,6.672354773082942,0.2541314146735451,0.2508465579913486,0.2524889863324469,1,1,245,148,125,125,0,
33,200,6.705884194053208,0.2857142857142857,0.2716072492423523,0.278660767478319,1,1,245,148,125,125,0,
33,201,6.739413615023474,0.2746082435954701,0.2753537416140702,0.2749809926047701,1,1,245,148,125,125,0,
33,202,6.77294303599374,0.2973355163227428,0.294241186679215,0.2957883515009789,1,1,245,148,125,125,0,
33,203,6.806472456964007,0.2989506938240744,0.2716072492423523,0.2852789715332133,1,1,245,148,125,125,0,
33,204,6.840001877934272,0.2989506938240744,0.3168751241160776,0.307912908970076,1,1,245,148,125,125,0,
33,205,6.873531298904538,0.2989506938240744,0.2734804954282112,0.2862155946261429,1,1,245,148,125,125,0,
33,206,6.907060719874805,0.2954545454545454,0.2716072492423523,0.2835308973484489,1,1,244,145,151,150,0,
33,207,6.94059014084507,0.2954545454545454,0.2650336685784739,0.2802441070165097,1,1,244,145,151,150,0,
33,208,6.974119561815336,0.3095238095238095,0.2753537416140702,0.2924387755689399,1,1,244,145,151,150,0,
33,209,7.007648982785603,0.2857142857142857,0.2863889547677201,0.2860516202410029,1,1,244,145,151,150,0,
33,210,7.041178403755868,0.3095238095238095,0.2844272901292574,0.2969755498265335,1,1,244,145,151,150,0,
33,211,7.074707824726135,0.2727272727272727,0.2883506194061827,0.2805389460667277,1,1,244,145,151,150,0,
33,212,7.108237245696401,0.2873592064757582,0.2650336685784739,0.276196437527116,1,1,244,145,151,150,0,
33,213,7.141766666666666,0.3095238095238095,0.2650336685784739,0.2872787390511417,1,1,244,145,151,150,0,
33,214,7.175296087636933,0.2857142857142857,0.2626866805902819,0.2742004831522838,1,1,244,145,151,150,0,
33,215,7.208825508607199,0.2857142857142857,0.2626866805902819,0.2742004831522838,1,1,244,145,151,150,0,
33,216,7.242354929577464,0.3095238095238095,0.2626866805902819,0.2861052450570457,1,1,244,145,151,150,0,
33,217,7.275884350547731,0.2857142857142857,0.2607250159518193,0.2732196508330525,1,1,244,145,151,150,0,
33,218,7.309413771517996,0.2727272727272727,0.2607250159518193,0.266726144339546,1,1,244,145,151,150,0,
33,219,7.342943192488263,0.3095238095238095,0.2607250159518193,0.2851244127378144,1,1,244,145,151,150,0,
33,220,7.376472613458529,0.2876848266238258,0.2639632605925829,0.2758240436082043,1,1,244,145,151,150,0,
33,221,7.410002034428794,0.2857142857142857,0.2760984400541352,0.2809063628842104,1,1,244,145,151,150,0,
33,222,7.443531455399061,0.2857142857142857,0.2512145135944879,0.2684643996543868,1,1,244,145,151,150,0,
33,223,7.477060876369327,0.2619047619047619,0.2616083212883002,0.261756541596531,1,1,244,145,151,150,0,
33,224,7.510590297339593,0.2853908959508729,0.2724459770254312,0.278918436488152,1,1,244,145,151,150,0,
33,225,7.544119718309859,0.2857142857142857,0.2630720039400112,0.2743931448271485,1,1,244,145,151,150,0,
33,226,7.577649139280125,0.3095238095238095,0.2635766318131854,0.2865502206684974,1,1,244,145,151,150,0,
33,227,7.611178560250391,0.2857142857142857,0.2607250159518193,0.2732196508330525,1,1,244,145,151,150,0,
33,228,7.644707981220657,0.2876848266238258,0.2607250159518193,0.2742049212878225,1,1,244,145,151,150,0,
33,229,7.678237402190923,0.2727272727272727,0.2519902682647042,0.2623587704959884,1,1,244,145,151,150,0,
33,230,7.711766823161189,0.2857142857142857,0.2762040386290088,0.2809591621716473,1,1,244,145,151,150,0,
33,231,7.745296244131455,0.2873592064757582,0.2734804954282112,0.2804198509519847,1,1,244,145,151,150,0,
33,232,7.778825665101722,0.2857142857142857,0.2512145135944879,0.2684643996543868,1,1,244,145,151,150,0,
33,233,7.812355086071987,0.2619047619047619,0.2393697297625731,0.2506372458336675,1,1,244,145,151,150,0,
33,234,7.845884507042253,0.2857142857142857,0.2370227417743811,0.2613685137443334,1,1,244,145,151,150,0,
33,235,7.87941392801252,0.2876848266238258,0.2530877597803469,0.2703862932020863,1,1,244,145,151,150,0,
33,236,7.912943348982785,0.2954545454545454,0.2716072492423523,0.2835308973484489,1,1,244,145,151,150,0,
33,237,7.9464727699530515,0.2616083212883002,0.2370227417743811,0.2493155315313406,1,1,244,145,151,150,0,
33,238,7.980002190923318,0.2857142857142857,0.2512145135944879,0.2684643996543868,1,1,244,145,151,150,0,
33,239,8.013531611893583,0.2853908959508729,0.2630720039400112,0.2742314499454421,1,1,244,145,151,150,0,
33,240,8.04706103286385,0.2497421456066453,0.2285805761576252,0.2391613608821352,1,1,244,145,151,150,0,
33,241,8.080590453834116,0.2727272727272727,0.2489733118054896,0.2608502922663811,1,1,244,145,151,150,0,
33,242,8.114119874804382,0.2853908959508729,0.2607250159518193,0.2730579559513461,1,1,244,145,151,150,0,
33,243,8.147649295774647,0.2727272727272727,0.2512145135944879,0.2619708931608803,1,1,244,145,151,150,0,
33,244,8.181178716744913,0.2727272727272727,0.2616083212883002,0.2671677970077865,1,1,244,145,151,150,0,
33,245,8.21470813771518,0.2727272727272727,0.2607250159518193,0.266726144339546,1,1,244,145,151,150,0,
33,246,8.248237558685446,0.2853908959508729,0.2607250159518193,0.2730579559513461,1,1,244,145,151,150,0,
33,247,8.281766979655712,0.27432500782722,0.294241186679215,0.2842830972532175,1,1,244,145,151,150,0,
33,248,8.315296400625979,0.2853908959508729,0.2844272901292574,0.2849090930400652,1,1,244,145,151,150,0,
33,249,8.348825821596243,0.3131864411490304,0.294241186679215,0.3037138139141227,1,1,245,148,125,125,0,
33,250,8.38235524256651,0.2826086956521739,0.294241186679215,0.2884249411656944,1,1,245,148,125,125,0,
33,251,8.415884663536776,0.2727272727272727,0.2512145135944879,0.2619708931608803,1,1,244,145,151,150,0,
33,252,8.449414084507042,0.2954545454545454,0.297722977231715,0.2965887613431302,1,1,245,148,125,125,0,
33,253,8.482943505477309,0.2970697229558771,0.294241186679215,0.295655454817546,1,1,245,148,125,125,0,
33,254,8.516472926447575,0.3181818181818182,0.2848778325873619,0.30152982538459,1,1,245,148,125,125,0,
33,255,8.55000234741784,0.2951498084442171,0.297722977231715,0.2964363928379661,1,1,245,148,125,125,0,
33,256,8.583531768388106,0.2746082435954701,0.297722977231715,0.2861656104135925,1,1,245,148,125,125,0,
33,257,8.617061189358372,0.3095238095238095,0.2716072492423523,0.2905655293830809,1,1,245,148,125,125,0,
33,258,8.650590610328639,0.2954545454545454,0.2815462625643086,0.288500404009427,1,1,245,148,125,125,0,
33,259,8.684120031298905,0.3181818181818182,0.2848778325873619,0.30152982538459,1,1,245,148,125,125,0,
33,260,8.717649452269171,0.2762040386290088,0.2716072492423523,0.2739056439356805,1,1,245,148,125,125,0,
33,261,8.751178873239436,0.2954545454545454,0.27432500782722,0.2848897766408828,1,1,245,148,125,125,0,
33,262,8.784708294209702,0.2727272727272727,0.27432500782722,0.2735261402772463,1,1,245,148,125,125,0,
33,263,8.818237715179968,0.2727272727272727,0.2724459770254312,0.272586624876352,1,1,245,148,125,125,0,
33,264,8.851767136150235,0.2989506938240744,0.2762040386290088,0.2875773662265416,1,1,245,148,125,125,0,
33,265,8.885296557120501,0.2954545454545454,0.2716072492423523,0.2835308973484489,1,1,245,148,125,125,0,
33,266,8.918825978090767,0.2764892144636674,0.2986423508248785,0.287565782644273,1,1,245,148,125,125,0,
33,267,8.952355399061032,0.2954545454545454,0.2753537416140702,0.2854041435343079,1,1,245,148,125,125,0,
33,268,8.985884820031298,0.2989506938240744,0.2961144328650739,0.2975325633445742,1,1,245,148,125,125,0,
33,269,9.019414241001565,0.2764892144636674,0.2634737091346026,0.269981461799135,1,1,245,148,125,125,0,
33,270,9.052943661971833,0.2859528375708539,0.2634737091346026,0.2747132733527282,1,1,245,148,125,125,0,
33,271,9.086473082942096,0.2989506938240744,0.2624208410328536,0.2806857674284641,1,1,245,148,125,125,0,
33,272,9.120002503912364,0.2989506938240744,0.297722977231715,0.2983368355278947,1,1,245,148,125,125,0,
33,273,9.153531924882628,0.2989506938240744,0.2734804954282112,0.2862155946261429,1,1,245,148,125,125,0,
33,274,9.187061345852896,0.2826086956521739,0.2835509621143202,0.283079828883247,1,1,245,148,125,125,0,
33,275,9.22059076682316,0.2764892144636674,0.2642183324363447,0.2703537734500061,1,1,245,148,125,125,0,
33,276,9.254120187793427,0.2764892144636674,0.2598888577516695,0.2681890361076685,1,1,245,148,125,125,0,
33,277,9.287649608763694,0.2826086956521739,0.2830854068958953,0.2828470512740346,1,1,245,148,125,125,0,
33,278,9.321179029733958,0.2826086956521739,0.2986423508248785,0.2906255232385262,1,1,245,148,125,125,0,
33,279,9.354708450704225,0.2764892144636674,0.2598888577516695,0.2681890361076685,1,1,245,148,125,125,0,
33,280,9.388237871674493,0.2970697229558771,0.2830854068958953,0.2900775649258862,1,1,245,148,125,125,0,
33,281,9.421767292644756,0.2826086956521739,0.2598888577516695,0.2712487767019217,1,1,245,148,125,125,0,
33,282,9.455296713615024,0.2764892144636674,0.2848778325873619,0.2806835235255147,1,1,245,148,125,125,0,
33,283,9.48882613458529,0.2764892144636674,0.2762040386290088,0.2763466265463381,1,1,245,148,125,125,0,
33,284,9.522355555555556,0.2764892144636674,0.2642183324363447,0.2703537734500061,1,1,245,148,125,125,0,
33,285,9.55588497652582,0.2970697229558771,0.2642183324363447,0.2806440276961109,1,1,245,148,125,125,0,
33,286,9.589414397496087,0.2989506938240744,0.2634737091346026,0.2812122014793385,1,1,245,148,125,125,0,
33,287,9.622943818466354,0.2989506938240744,0.2838854563241673,0.2914180750741209,1,1,245,148,125,125,0,
33,288,9.65647323943662,0.2986423508248785,0.2848778325873619,0.2917600917061203,1,1,245,148,125,125,0,
33,289,9.690002660406886,0.2989506938240744,0.2634737091346026,0.2812122014793385,1,1,245,148,125,125,0,
33,290,9.72353208137715,0.2973355163227428,0.2753537416140702,0.2863446289684065,1,1,245,148,125,125,0,
33,291,9.757061502347415,0.3194671514418757,0.2634737091346026,0.2914704302882391,1,1,245,148,125,125,0,
33,292,9.790590923317684,0.3178536398630031,0.2848778325873619,0.3013657362251825,1,1,245,148,125,125,0,
33,293,9.82412034428795,0.2986423508248785,0.2753537416140702,0.2869980462194744,1,1,245,148,125,125,0,
33,294,9.857649765258216,0.2762040386290088,0.2753537416140702,0.2757788901215395,1,1,245,148,125,125,0,
33,295,9.891179186228484,0.27432500782722,0.2753537416140702,0.2748393747206451,1,1,245,148,125,125,0,
33,296,9.924708607198747,0.2762040386290088,0.2762040386290088,0.2762040386290088,1,1,245,148,125,125,0,
33,297,9.958238028169012,0.2989506938240744,0.2642183324363447,0.2815845131302096,1,1,245,148,125,125,0,
33,298,9.99176744913928,0.2986423508248785,0.2762040386290088,0.2874231947269436,1,1,245,148,125,125,0,
33,299,10.025296870109546,0.2986423508248785,0.2716072492423523,0.2851248000336154,1,1,245,148,125,125,0,
33,300,10.058826291079813,0.1764225809642671,0.1997272955143898,0.1880749382393284,1,1,245,148,125,125,0,
33,301,10.09235571205008,0.1785915309223432,0.1737488997529083,0.1761702153376257,1,1,245,148,125,125,0,
33,302,10.125885133020343,0.1626111454416565,0.1516018336884738,0.1571064895650652,1,1,245,148,125,125,0,
33,303,10.15941455399061,0.1737488997529083,0.1457069056831798,0.159727902718044,1,1,245,148,125,125,0,
33,304,10.192943974960876,0.1520302872837948,0.148698697987182,0.1503644926354884,1,1,245,148,125,125,0,
33,305,10.226473395931142,0.2004809794218643,0.1954675122220219,0.1979742458219431,1,1,245,148,125,125,0,
33,306,10.260002816901409,0.229523171078075,0.2064917997047116,0.2180074853913933,1,1,245,148,125,125,0,
33,307,10.293532237871675,0.253869299066493,0.2285805761576252,0.2412249376120591,1,1,245,148,125,125,0,
33,308,10.32706165884194,0.253869299066493,0.2497421456066453,0.2518057223365691,1,1,245,148,125,125,0,
33,309,10.360591079812206,0.2315345595039772,0.2292864368459183,0.2304104981749478,1,1,245,148,125,125,0,
33,310,10.394120500782472,0.187220585566996,0.1737488997529083,0.1804847426599521,1,1,245,148,125,125,0,
33,311,10.42764992175274,0.173259238501113,0.166090960721028,0.1696750996110705,1,1,245,148,125,125,0,
33,312,10.461179342723003,0.1759253847117281,0.1737488997529083,0.1748371422323182,1,1,245,148,125,125,0,
33,313,10.494708763693271,0.1844256184586417,0.1737488997529083,0.179087259105775,1,1,245,148,125,125,0,
33,314,10.528238184663536,0.1790962621756259,0.209669481956519,0.1943828720660724,1,1,245,148,125,125,0,
33,315,10.561767605633802,0.2216965011928392,0.207613700901285,0.2146551010470621,1,1,245,148,125,125,0,
33,316,10.595297026604069,0.1954675122220219,0.2193366914343775,0.2074021018281997,1,1,245,148,125,125,0,
33,317,10.628826447574337,0.2270383141878593,0.2315345595039772,0.2292864368459183,1,1,245,148,125,125,0,
33,318,10.6623558685446,0.2497421456066453,0.2308217779466236,0.2402819617766344,1,1,245,148,125,125,0,
33,319,10.695885289514866,0.2497421456066453,0.253869299066493,0.2518057223365691,1,1,245,148,125,125,0,
33,320,10.729414710485132,0.2071294498774276,0.173259238501113,0.1901943441892703,1,1,245,148,125,125,0,
33,321,10.7629441314554,0.1866442250407964,0.2165740481263912,0.2016091365835938,1,1,245,148,125,125,0,
33,322,10.796473552425663,0.2093775725354866,0.1737488997529083,0.1915632361441975,1,1,245,148,125,125,0,
33,323,10.830002973395931,0.1981411934333807,0.1873374501640883,0.1927393217987345,1,1,245,148,125,125,0,
33,324,10.863532394366198,0.1790962621756259,0.1873374501640883,0.1832168561698571,1,1,245,148,125,125,0,
33,325,10.897061815336462,0.1648969081066146,0.1690846529610134,0.166990780533814,1,1,245,148,125,125,0,
33,326,10.930591236306729,0.187220585566996,0.1759253847117281,0.181572985139362,1,1,245,148,125,125,0,
33,327,10.964120657276997,0.2315345595039772,0.2187185541164138,0.2251265568101955,1,1,245,148,125,125,0,
33,328,10.99765007824726,0.2541314146735451,0.2382314529390304,0.2461814338062877,1,1,245,148,125,125,0,
33,329,11.031179499217528,0.238904737160249,0.2407022285637401,0.2398034828619945,1,1,245,148,125,125,0,
33,330,11.064708920187794,0.2541314146735451,0.2165740481263912,0.2353527313999682,1,1,245,148,125,125,0,
33,331,11.09823834115806,0.25,0.2165740481263912,0.2332870240631956,1,1,245,148,125,125,0,
33,332,11.131767762128325,0.27432500782722,0.2489733118054896,0.2616491598163548,1,1,245,148,125,125,0,
33,333,11.165297183098591,0.217391304347826,0.2102138408252295,0.2138025725865278,1,1,245,148,125,125,0,
33,334,11.198826604068858,0.20873300149371,0.173259238501113,0.1909961199974115,1,1,245,148,125,125,0,
33,335,11.232356025039124,0.1844256184586417,0.1759253847117281,0.1801755015851849,1,1,245,148,125,125,0,
33,336,11.26588544600939,0.1764225809642671,0.1737488997529083,0.1750857403585877,1,1,245,148,125,125,0,
33,337,11.299414866979657,0.1759253847117281,0.1490847601563623,0.1625050724340452,1,1,245,148,125,125,0,
33,338,11.33294428794992,0.1949166433137521,0.1764225809642671,0.1856696121390096,1,1,245,148,125,125,0,
33,339,11.366473708920187,0.2214872581776196,0.2208630601064364,0.221175159142028,1,1,245,148,125,125,0,
33,340,11.400003129890454,0.2315345595039772,0.2285805761576252,0.2300575678308012,1,1,245,148,125,125,0,
33,341,11.43353255086072,0.2724459770254312,0.238904737160249,0.2556753570928401,1,1,245,148,125,125,0,
33,342,11.467061971830988,0.238904737160249,0.2598888577516695,0.2493967974559592,1,1,245,148,125,125,0,
33,343,11.500591392801253,0.2497421456066453,0.2716072492423523,0.2606746974244988,1,1,245,148,125,125,0,
33,344,11.534120813771516,0.2497421456066453,0.2382314529390304,0.2439867992728378,1,1,245,148,125,125,0,
33,345,11.567650234741784,0.25,0.2489733118054896,0.2494866559027448,1,1,245,148,125,125,0,
33,346,11.60117965571205,0.1954675122220219,0.1949166433137521,0.195192077767887,1,1,245,148,125,125,0,
33,347,11.634709076682316,0.187220585566996,0.2165740481263912,0.2018973168466936,1,1,245,148,125,125,0,
33,348,11.668238497652585,0.2093775725354866,0.1954675122220219,0.2024225423787543,1,1,245,148,125,125,0,
33,349,11.701767918622847,0.1838578622678489,0.1868523308111565,0.1853550965395027,1,1,245,148,125,125,0,
33,350,11.735297339593114,0.197618078965264,0.207613700901285,0.2026158899332745,1,1,245,148,125,125,0,
33,351,11.76882676056338,0.2292864368459183,0.166522177923634,0.1979043073847761,1,1,245,148,125,125,0,
33,352,11.802356181533646,0.253869299066493,0.2165740481263912,0.2352216735964421,1,1,245,148,125,125,0,
33,353,11.835885602503913,0.2541314146735451,0.2421683846205195,0.2481498996470323,1,1,245,148,125,125,0,
33,354,11.86941502347418,0.2497421456066453,0.2214872581776196,0.2356147018921324,1,1,245,148,125,125,0,
33,355,11.902944444444444,0.2497421456066453,0.2315345595039772,0.2406383525553113,1,1,245,148,125,125,0,
33,356,11.93647386541471,0.2724459770254312,0.2753537416140702,0.2738998593197507,1,1,245,148,125,125,0,
33,357,11.970003286384976,0.2951498084442171,0.2716072492423523,0.2833785288432847,1,1,245,148,125,125,0,
33,358,12.003532707355244,0.2727272727272727,0.2753537416140702,0.2740405071706714,1,1,245,148,125,125,0,
33,359,12.037062128325507,0.2724459770254312,0.2634737091346026,0.2679598430800169,1,1,245,148,125,125,0,
33,360,12.070591549295774,0.2497421456066453,0.2753537416140702,0.2625479436103577,1,1,245,148,125,125,0,
33,361,12.10412097026604,0.187220585566996,0.2002917601766227,0.1937561728718094,1,1,245,148,125,125,0,
33,362,12.137650391236306,0.2208630601064364,0.1914639512512031,0.2061635056788197,1,1,245,148,125,125,0,
33,363,12.171179812206573,0.187220585566996,0.173259238501113,0.1802399120340545,1,1,245,148,125,125,0,
33,364,12.20470923317684,0.173259238501113,0.1954675122220219,0.1843633753615674,1,1,245,148,125,125,0,
33,365,12.238238654147104,0.1790962621756259,0.1919610436221546,0.1855286528988903,1,1,245,148,125,125,0,
33,366,12.27176807511737,0.238095238095238,0.2165740481263912,0.2273346431108146,1,1,245,148,125,125,0,
33,367,12.305297496087636,0.2497421456066453,0.2489733118054896,0.2493577287060674,1,1,245,148,125,125,0,
33,368,12.338826917057904,0.3091734706134457,0.2598888577516695,0.2845311641825576,1,1,245,148,125,125,0,
33,369,12.372356338028167,0.2724459770254312,0.2753537416140702,0.2738998593197507,1,1,245,148,125,125,0,
33,370,12.405885758998435,0.2727272727272727,0.2753537416140702,0.2740405071706714,1,1,245,148,125,125,0,
33,371,12.439415179968702,0.2764892144636674,0.2753537416140702,0.2759214780388688,1,1,245,148,125,125,0,
33,372,12.472944600938966,0.2764892144636674,0.2815462625643086,0.279017738513988,1,1,245,148,125,125,0,
33,373,12.506474021909233,0.2853908959508729,0.2753537416140702,0.2803723187824716,1,1,245,148,125,125,0,
33,374,12.5400034428795,0.3095238095238095,0.2716072492423523,0.2905655293830809,1,1,245,148,125,125,0,
33,375,12.573532863849763,0.3091734706134457,0.2598888577516695,0.2845311641825576,1,1,245,148,125,125,0,
33,376,12.607062284820032,0.2986423508248785,0.297722977231715,0.2981826640282967,1,1,245,148,125,125,0,
33,377,12.640591705790298,0.2541314146735451,0.2753537416140702,0.2647425781438077,1,1,245,148,125,125,0,
33,378,12.674121126760562,0.2187185541164138,0.207613700901285,0.2131661275088494,1,1,245,148,125,125,0,
33,379,12.707650547730829,0.197618078965264,0.1914639512512031,0.1945410151082335,1,1,245,148,125,125,0,
33,380,12.741179968701095,0.1785915309223432,0.2171861246911354,0.1978888278067393,1,1,245,148,125,125,0,
33,381,12.77470938967136,0.1617217870398558,0.1520302872837948,0.1568760371618253,1,1,245,162,125,125,0,
33,382,12.808238810641628,0.187220585566996,0.2171861246911354,0.2022033551290657,1,1,245,148,125,125,0,
33,383,12.841768231611894,0.1954675122220219,0.166522177923634,0.1809948450728279,1,1,245,148,125,125,0,
33,384,12.87529765258216,0.2606233496293625,0.2634737091346026,0.2620485293819826,1,1,245,148,125,125,0,
33,385,12.908827073552423,0.2724459770254312,0.2753537416140702,0.2738998593197507,1,1,245,148,125,125,0,
33,386,12.942356494522691,0.2727272727272727,0.2753537416140702,0.2740405071706714,1,1,245,148,125,125,0,
33,387,12.975885915492958,0.3095238095238095,0.2863889547677201,0.2979563821457648,1,1,245,148,125,125,0,
33,388,13.009415336463224,0.3178536398630031,0.297722977231715,0.307788308547359,1,1,245,148,125,125,0,
33,389,13.04294475743349,0.2951498084442171,0.297722977231715,0.2964363928379661,1,1,245,148,125,125,0,
33,390,13.076474178403757,0.2727272727272727,0.2962093604177549,0.2844683165725138,1,1,245,148,125,125,0,
33,391,13.11000359937402,0.3181818181818182,0.297722977231715,0.3079523977067666,1,1,245,148,125,125,0,
33,392,13.143533020344288,0.3178536398630031,0.297722977231715,0.307788308547359,1,1,245,148,125,125,0,
33,393,13.177062441314554,0.3181818181818182,0.297722977231715,0.3079523977067666,1,1,245,148,125,125,0,
33,394,13.21059186228482,0.3178536398630031,0.297722977231715,0.307788308547359,1,1,245,148,125,125,0,
33,395,13.244121283255083,0.2951498084442171,0.294241186679215,0.2946954975617161,1,1,245,148,125,125,0,
33,396,13.277650704225351,0.3181818181818182,0.297722977231715,0.3079523977067666,1,1,245,148,125,125,0,
33,397,13.311180125195618,0.3181818181818182,0.294241186679215,0.3062115024305166,1,1,245,148,125,125,0,
33,398,13.344709546165884,0.2764892144636674,0.3081295643066955,0.2923093893851815,1,1,245,148,125,125,0,
33,399,13.37823896713615,0.3210806630207483,0.2815462625643086,0.3013134627925284,1,1,245,148,125,125,0,
33,400,13.411768388106417,0.3419709611219925,0.2961144328650739,0.3190426969935332,1,1,245,148,125,125,0,
33,401,13.44529780907668,0.3210806630207483,0.3200922128493598,0.320586437935054,1,1,245,148,125,125,0,
33,402,13.478827230046948,0.3194671514418757,0.2815462625643086,0.3005067070030922,1,1,245,148,125,125,0,
33,403,13.512356651017214,0.2951498084442171,0.297722977231715,0.2964363928379661,1,1,245,148,125,125,0,
33,404,13.54588607198748,0.2970288392460059,0.295849731045856,0.296439285145931,1,1,245,148,125,125,0,
33,405,13.579415492957748,0.3210806630207483,0.3335163072033325,0.3272984851120404,1,1,245,148,125,125,0,
33,406,13.612944913928011,0.2616083212883002,0.2059466387207625,0.2337774800045313,1,1,245,148,125,125,0,
