video_id,source_path,frame_id,timestamp_sec,det_ok,dlib_update_ok,roi_age,frame_w,frame_h,eye_frame_w,eye_frame_h,eye_frame_orientation,dlib_decimate,eye_roi_shrink,fixed_thresh,adapt_offset,fixed_scale,label_name,label,left_pre_x,left_pre_y,left_pre_w,left_pre_h,right_pre_x,right_pre_y,right_pre_w,right_pre_h,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,eye_valid,feature0_q,feature1_q,robust_f0,robust_f1,eye_debug,low_pct,high_pct,svm_ready,svm_pred,svm_score_q,left_t_low,left_t_high,right_t_low,right_t_high,left_q_dark,left_q_ref,right_q_dark,right_q_ref,left_contrast,right_contrast,left_center_w,left_center_h,right_center_w,right_center_h
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,171,11.4,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,172,11.466666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,173,11.533333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,174,11.6,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,175,11.666666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,176,11.733333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,177,11.8,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,178,11.866666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,179,11.933333333333334,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,180,12.0,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,181,12.066666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,182,12.133333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,183,12.2,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,184,12.266666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,185,12.333333333333334,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,186,12.4,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,187,12.466666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,188,12.533333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,189,12.6,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,190,12.666666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,191,12.733333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,192,12.8,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,193,12.866666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,194,12.933333333333334,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,195,13.0,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,196,13.066666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,197,13.133333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,198,13.2,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,199,13.266666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,200,13.333333333333334,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,201,13.4,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,202,13.466666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,203,13.533333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,204,13.6,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,205,13.666666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,206,13.733333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,207,13.8,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,208,13.866666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,209,13.933333333333334,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,210,14.0,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,211,14.066666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,212,14.133333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,213,14.2,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,214,14.266666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,215,14.333333333333334,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,216,14.4,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,217,14.466666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,218,14.533333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,219,14.6,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,220,14.666666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,221,14.733333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,222,14.8,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,223,14.866666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,224,14.933333333333334,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,non_closed,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,0,0.0,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,1,0.06666666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,2,0.13333333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,3,0.2,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,4,0.26666666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,5,0.3333333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,6,0.4,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,7,0.4666666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,8,0.5333333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,9,0.6,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,10,0.6666666666666666,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,11,0.7333333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,12,0.8,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,13,0.8666666666666667,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
closed_20250505_062219,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v2\closed\closed_20250505_062219.avi,14,0.9333333333333333,0,0,-1,480,640,640,480,board_raw,3,0,10,60,4096,closed,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,0,,,0,-1,0,,,,,,,,,,,,,,
